id,venue_name,venue_id,venue_url,venue_img,venue_email,venue_phone,venue_website,city_name,country_name,country_geo_id,city_geo_id,venue_street_address,venue_locality,region_name,venue_postal_code,venue_cost,venue_rating,venue_review_count,status,venue_tcreate,venue_long,venue_lat,venue_tmodified
90602,Orebro Escape Room,12539359,/Attraction_Review-g189861-d12539359-Reviews-Orebro_Escape_Room-Orebro_Orebro_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/ba/c6/7a/fagerlinds-tid-logo.jpg,,+46 70 354 19 20,http://fagerlindstid.se,Glanshammar,Sweden,189806,8652749,http://fagerlindstid.se,Orebro,Orebro County,702 11,,5.0,93,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90603,Prison Island,13945324,/Attraction_Review-g189861-d13945324-Reviews-Prison_Island-Orebro_Orebro_County.html,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,+46 19 22 74 00,http://prisonislandorebro.se/,Glanshammar,Sweden,189806,8652749,http://prisonislandorebro.se/,Orebro,Orebro County,,,5.0,4,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90604,Escape Game Alingsas,12731954,/Attraction_Review-g776110-d12731954-Reviews-Escape_Game_Alingsas-Alingsas_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/14/64/eb/54/logo.jpg,,+46 76 645 75 35,http://www.escapealingsas.com,Alingsas,Sweden,189806,776110,http://www.escapealingsas.com,Alingsas,Vastra Gotaland County,441 39,,4.0,1,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90605,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Danderyd,Sweden,189806,1047922,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90606,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Danderyd,Sweden,189806,1047922,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90607,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Danderyd,Sweden,189806,1047922,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90608,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Danderyd,Sweden,189806,1047922,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90609,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Danderyd,Sweden,189806,1047922,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90610,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Danderyd,Sweden,189806,1047922,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90611,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Danderyd,Sweden,189806,1047922,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90612,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Danderyd,Sweden,189806,1047922,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90613,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Danderyd,Sweden,189806,1047922,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90614,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Danderyd,Sweden,189806,1047922,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90615,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Saltsjobaden,Sweden,189806,968419,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90616,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Saltsjobaden,Sweden,189806,968419,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90617,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Saltsjobaden,Sweden,189806,968419,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90618,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Saltsjobaden,Sweden,189806,968419,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90619,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Saltsjobaden,Sweden,189806,968419,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90620,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Saltsjobaden,Sweden,189806,968419,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90621,Inlast,7367184,/Attraction_Review-g189849-d7367184-Reviews-Inlast-Vaxjo_Kronoberg_County.html,https://media-cdn.tripadvisor.com/media/photo-s/15/33/d0/38/var-lounge.jpg,,+46 70 736 08 59,http://www.escapegamevaxjo.se/,Moheda,Sweden,189806,4266443,http://www.escapegamevaxjo.se/,Vaxjo,Kronoberg County,352 33,,5.0,84,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90622,Escape House Lund,12646823,/Attraction_Review-g189838-d12646823-Reviews-Escape_House_Lund-Lund_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/b8/e0/8a/anta-schackmastarens.jpg,,+46 46 14 95 00,http://www.escapehouse.se/lund,Kavlinge,Sweden,189806,2540539,http://www.escapehouse.se/lund,Lund,Skane County,222 22,,4.5,26,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90623,Sherlocked,7245669,/Attraction_Review-g189839-d7245669-Reviews-Sherlocked-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/af/9a/d1/sherlocked-irl-afk-wtf.jpg,,+46 40 651 21 00,http://www.sherlocked.se,Kavlinge,Sweden,189806,2540539,http://www.sherlocked.se,Malmo,Skane County,211 25,,5.0,129,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90624,Fox in a box Escape Room,14548077,/Attraction_Review-g189839-d14548077-Reviews-Fox_in_a_box_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/17/29/b4/c5/prison-break.jpg,,+46 73 704 57 63,http://www.foxinaboxmalmo.com,Kavlinge,Sweden,189806,2540539,http://www.foxinaboxmalmo.com,Malmo,Skane County,21135,,5.0,119,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90625,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Norsborg,Sweden,189806,5605791,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90626,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Norsborg,Sweden,189806,5605791,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90627,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Norsborg,Sweden,189806,5605791,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90628,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Norsborg,Sweden,189806,5605791,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90629,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Norsborg,Sweden,189806,5605791,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90630,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Norsborg,Sweden,189806,5605791,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90631,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Torslanda,Sweden,189806,4414472,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90632,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Torslanda,Sweden,189806,4414472,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90633,The Room,13001343,/Attraction_Review-g189894-d13001343-Reviews-The_Room-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/86/12/09/the-room-organises-exciting.jpg,,+46 31 14 99 39,http://www.theroomescape.se,Torslanda,Sweden,189806,4414472,http://www.theroomescape.se,Gothenburg,Vastra Gotaland County,417 01,,5.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90634,Escape Quest,14922022,/Attraction_Review-g189894-d14922022-Reviews-Escape_Quest-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/dd/7f/a8/front.jpg,,+46 70 986 52 75,http://www.escapequest.se,Torslanda,Sweden,189806,4414472,http://www.escapequest.se,Gothenburg,Vastra Gotaland County,417 05,,4.5,7,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90635,Escape,15560969,/Attraction_Review-g189894-d15560969-Reviews-Escape-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/3c/7c/getlstd-property-photo.jpg,,+46 31 770 00 01,http://www.escapegbg.se,Torslanda,Sweden,189806,4414472,http://www.escapegbg.se,Gothenburg,Vastra Gotaland County,411 14,,5.0,6,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90636,Escape Room Karlstad - Quezzle,13948386,/Attraction_Review-g189873-d13948386-Reviews-Escape_Room_Karlstad_Quezzle-Karlstad_Varmland_County.html,https://media-cdn.tripadvisor.com/media/photo-s/12/78/d7/bc/getlstd-property-photo.jpg,,+46 79 075 73 25,http://karlstad.quezzle.se,Karlstad,Sweden,189806,189873,http://karlstad.quezzle.se,Karlstad,Varmland County,652 19,,4.5,4,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90637,Molinders Mysterium,15111037,/Attraction_Review-g189818-d15111037-Reviews-Molinders_Mysterium-Umea_Vasterbotten_County.html,https://media-cdn.tripadvisor.com/media/photo-s/16/3a/d2/a2/boka-pa-molindersse.jpg,,,http://www.molinders.se,Tavelsjo,Sweden,189806,7896535,http://www.molinders.se,Umea,Vasterbotten County,903 26,,5.0,8,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90638,Sherlocked,7245669,/Attraction_Review-g189839-d7245669-Reviews-Sherlocked-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/af/9a/d1/sherlocked-irl-afk-wtf.jpg,,+46 40 651 21 00,http://www.sherlocked.se,Barseback,Sweden,189806,3814818,http://www.sherlocked.se,Malmo,Skane County,211 25,,5.0,129,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90639,Fox in a box Escape Room,14548077,/Attraction_Review-g189839-d14548077-Reviews-Fox_in_a_box_Escape_Room-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/17/29/b4/c5/prison-break.jpg,,+46 73 704 57 63,http://www.foxinaboxmalmo.com,Barseback,Sweden,189806,3814818,http://www.foxinaboxmalmo.com,Malmo,Skane County,21135,,5.0,119,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90640,The Alley Escape Rooms,12941692,/Attraction_Review-g189839-d12941692-Reviews-The_Alley_Escape_Rooms-Malmo_Skane_County.html,https://media-cdn.tripadvisor.com/media/photo-s/10/d0/7c/b9/getlstd-property-photo.jpg,,+46 72 022 24 99,http://www.thealley.se,Barseback,Sweden,189806,3814818,http://www.thealley.se,Malmo,Skane County,211 45,,5.0,140,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90641,Uppsala Escape Room - UniQuest,13294362,/Attraction_Review-g189871-d13294362-Reviews-Uppsala_Escape_Room_UniQuest-Uppsala_Uppsala_County.html,https://media-cdn.tripadvisor.com/media/photo-s/11/9b/fa/df/uniquest-escape-room.jpg,,+46 70 221 01 60,http://uniquest.se/sv/uppsala/,Knivsta,Sweden,189806,776242,http://uniquest.se/sv/uppsala/,Uppsala,Uppsala County,75328,,5.0,48,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90642,Orebro Escape Room,12539359,/Attraction_Review-g189861-d12539359-Reviews-Orebro_Escape_Room-Orebro_Orebro_County.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/ba/c6/7a/fagerlinds-tid-logo.jpg,,+46 70 354 19 20,http://fagerlindstid.se,Kumla,Sweden,189806,1934230,http://fagerlindstid.se,Orebro,Orebro County,702 11,,5.0,93,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90643,Questrooms - Room Escape Game,7155449,/Attraction_Review-g189852-d7155449-Reviews-Questrooms_Room_Escape_Game-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/06/da/97/70/questrooms.jpg,,+46 8 543 544 02,http://questrooms.se,Huddinge,Sweden,189806,1047918,http://questrooms.se,Stockholm,Stockholm County,112 39,,4.5,284,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90644,Escape Stories,8594090,/Attraction_Review-g189852-d8594090-Reviews-Escape_Stories-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/1c/d6/escape-stories.jpg,,+46 8 121 555 60,http://www.escapestories.com/,Huddinge,Sweden,189806,1047918,http://www.escapestories.com/,Stockholm,Stockholm County,111 20,,5.0,409,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90645,Exit Games Stockholm,8141618,/Attraction_Review-g189852-d8141618-Reviews-Exit_Games_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/5f/b3/6f/can-you-escape-within.jpg,,+46 8 23 23 13,http://www.exitgames.se,Huddinge,Sweden,189806,1047918,http://www.exitgames.se,Stockholm,Stockholm County,111 29,,4.5,390,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90646,Fox in a Box Stockholm,7149393,/Attraction_Review-g189852-d7149393-Reviews-Fox_in_a_Box_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/ce/32/27/roomescape-stockholm.jpg,,+46 70 979 61 31,http://www.foxinabox.se,Huddinge,Sweden,189806,1047918,http://www.foxinabox.se,Stockholm,Stockholm County,,,5.0,743,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90647,Quezzle Escape Room,8039138,/Attraction_Review-g189852-d8039138-Reviews-Quezzle_Escape_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/08/1c/8d/66/quezzle.jpg,,+46 70 090 54 00,http://quezzle.se,Huddinge,Sweden,189806,1047918,http://quezzle.se,Stockholm,Stockholm County,113 58,,4.5,185,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90648,Twisted Keys Escape Room Stockholm,15112926,/Attraction_Review-g189852-d15112926-Reviews-Twisted_Keys_Escape_Room_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/16/ec/57/cd/coming-soon-pirates-the.jpg,,+46 76 118 55 12,http://www.twistedkeys.com/,Huddinge,Sweden,189806,1047918,http://www.twistedkeys.com/,Stockholm,Stockholm County,17159,,5.0,38,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90649,Riddle Room,12630201,/Attraction_Review-g189852-d12630201-Reviews-Riddle_Room-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/10/06/1e/1e/riddle-room.jpg,,+46 70 433 25 10,http://riddleroom.se,Huddinge,Sweden,189806,1047918,http://riddleroom.se,Stockholm,Stockholm County,113 37,,4.5,22,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90650,CtEscape,13427342,/Attraction_Review-g189852-d13427342-Reviews-CtEscape-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/4b/dc/c6/the-players-are-real.jpg,,+46 8 651 59 50,http://www.ctescape.se/,Huddinge,Sweden,189806,1047918,http://www.ctescape.se/,Stockholm,Stockholm County,113 28,,5.0,2,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90651,PANIQ-ROOM Stockholm,15683388,/Attraction_Review-g189852-d15683388-Reviews-PANIQ_ROOM_Stockholm-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/15/f2/b8/df/saw.jpg,,+46 73 732 45 97,http://paniqescaperoom.se,Huddinge,Sweden,189806,1047918,http://paniqescaperoom.se,Stockholm,Stockholm County,11362,,4.0,5,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90652,Escape Rooms Sweden,13554916,/Attraction_Review-g189852-d13554916-Reviews-Escape_Rooms_Sweden-Stockholm.html,https://media-cdn.tripadvisor.com/media/photo-s/12/2f/7a/fd/escape-rooms-sweden.jpg,,+46 72 011 61 59,http://www.escaperoomssweden.com,Huddinge,Sweden,189806,1047918,http://www.escaperoomssweden.com,Stockholm,Stockholm County,111 43,,3.0,31,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90653,Escape House Gothenburg,8064756,/Attraction_Review-g189894-d8064756-Reviews-Escape_House_Gothenburg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/ef/d7/64/escape-house-goteborg.jpg,,+46 31 388 00 60,http://www.escapehouse.se,Branno,Sweden,189806,2192398,http://www.escapehouse.se,Gothenburg,Vastra Gotaland County,414 57,,4.5,152,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90654,Gothenburg Escape Game,7845382,/Attraction_Review-g189894-d7845382-Reviews-Gothenburg_Escape_Game-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/08/12/c5/31/gothenburg-escape-game.jpg,,+46 31 20 40 13,http://www.gotescape.se/en/startpage,Branno,Sweden,189806,2192398,http://www.gotescape.se/en/startpage,Gothenburg,Vastra Gotaland County,41120,,5.0,219,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
90655,The Room,13001343,/Attraction_Review-g189894-d13001343-Reviews-The_Room-Gothenburg_Vastra_Gotaland_County_West_Coast.html,https://media-cdn.tripadvisor.com/media/photo-s/11/86/12/09/the-room-organises-exciting.jpg,,+46 31 14 99 39,http://www.theroomescape.se,Branno,Sweden,189806,2192398,http://www.theroomescape.se,Gothenburg,Vastra Gotaland County,417 01,,5.0,21,2,2019-06-28 14:06:48,0.0,0.0,2019-06-28 14:06:48
